DATE_TIME,DATE,TIME,Av_AMB_TEMP,Av_ MOD_TEMP,Av_IRRAD,Av_DC,Av_AC,Av_DAILY_YIELD,Av_ TOTAL_YIELD1,DAILY_YIELD,TOTAL_YIELD
15-05-20 0:00,15-05-20,0:00:00,-0.332611477,-0.743355345,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 0:15,15-05-20,0:15:00,-0.359171036,-0.750620443,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 0:30,15-05-20,0:30:00,-0.398809266,-0.763458925,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 0:45,15-05-20,0:45:00,-0.422677577,-0.781004209,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 1:00,15-05-20,1:00:00,-0.482494707,-0.795818707,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.367934199,0,6852801.909
15-05-20 1:15,15-05-20,1:15:00,-0.505247386,-0.810741021,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 1:30,15-05-20,1:30:00,-0.477927692,-0.781605074,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 1:45,15-05-20,1:45:00,-0.415515679,-0.720355267,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.367934199,0,6852801.909
15-05-20 2:00,15-05-20,2:00:00,-0.398495575,-0.730574227,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 2:15,15-05-20,2:15:00,-0.37843701,-0.706535284,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 2:30,15-05-20,2:30:00,-0.380327431,-0.684079622,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 2:45,15-05-20,2:45:00,-0.383557856,-0.653755681,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 3:00,15-05-20,3:00:00,-0.377355258,-0.627629566,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 3:15,15-05-20,3:15:00,-0.385636299,-0.630102914,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 3:30,15-05-20,3:30:00,-0.398282127,-0.652178127,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 3:45,15-05-20,3:45:00,-0.413897191,-0.6787479,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 4:00,15-05-20,4:00:00,-0.467214026,-0.763638128,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 4:15,15-05-20,4:15:00,-0.554293509,-0.824759481,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.367934199,0,6852801.909
15-05-20 4:30,15-05-20,4:30:00,-0.631342582,-0.819537863,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.367934199,0,6852801.909
15-05-20 4:45,15-05-20,4:45:00,-0.644498327,-0.785138387,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.367934199,0,6852801.909
15-05-20 5:00,15-05-20,5:00:00,-0.600853148,-0.766521218,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.367934199,0,6852801.909
15-05-20 5:15,15-05-20,5:15:00,-0.566822013,-0.734108318,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 5:30,15-05-20,5:30:00,-0.560473106,-0.698261097,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 5:45,15-05-20,5:45:00,-0.570997099,-0.725224003,-0.770782744,-0.787505761,-0.788184652,-1.085282918,-1.723498302,0,6837222.667
15-05-20 6:00,15-05-20,6:00:00,-0.624465133,-0.792685394,-0.754786778,-0.776658106,-0.777468444,-1.085282918,-1.723498302,0,6837222.667
15-05-20 6:15,15-05-20,6:15:00,-0.644921493,-0.78156467,-0.702590131,-0.716787211,-0.718258344,-1.084345021,-1.723431153,2.91723356,6837225.609
15-05-20 6:30,15-05-20,6:30:00,-0.654217176,-0.740643457,-0.616220693,-0.619669857,-0.621669648,-1.080540327,-1.367598826,14.75135281,6852816.604
15-05-20 6:45,15-05-20,6:45:00,-0.589698489,-0.623209511,-0.469816306,-0.472888459,-0.474272223,-1.073306879,-1.367086597,37.25027056,6852839.047
15-05-20 7:00,15-05-20,7:00:00,-0.504899517,-0.415261043,-0.321625001,-0.333098152,-0.332279034,-1.060180182,-1.366154862,78.07954545,6852879.872
15-05-20 7:15,15-05-20,7:15:00,-0.430712733,-0.286178696,-0.280961266,-0.297727854,-0.296723702,-1.045066279,-1.365068009,125.0898268,6852927.493
15-05-20 7:30,15-05-20,7:30:00,-0.384684307,-0.231814059,-0.299788508,-0.308112854,-0.307161864,-1.029014575,-1.363939721,175.0170455,6852976.929
15-05-20 7:45,15-05-20,7:45:00,-0.324125358,-0.236251133,-0.312541808,-0.299577706,-0.298594272,-1.01384474,-1.362860394,222.2012987,6853024.221
15-05-20 8:00,15-05-20,8:00:00,-0.269973499,-0.094842254,-0.131560272,-0.074946162,-0.072083292,-0.995250333,-1.361547371,280.0373377,6853081.752
15-05-20 8:15,15-05-20,8:15:00,-0.126274707,0.217182987,0.327121087,0.332823072,0.337001042,-0.965023502,-1.359397641,374.0548701,6853175.943
15-05-20 8:30,15-05-20,8:30:00,-0.000650917,0.580238649,0.517003518,0.444841587,0.448769477,-0.924970468,-1.356552896,498.6358225,6853300.587
15-05-20 8:45,15-05-20,8:45:00,0.106156679,0.486535938,0.221162791,0.229165115,0.233280697,-0.891365759,-1.354172391,603.1599026,6853404.89
15-05-20 9:00,15-05-20,9:00:00,0.316321553,0.935852264,1.210439631,1.032490201,1.035516728,-0.842794677,-1.350732778,754.2353896,6853555.599
15-05-20 9:15,15-05-20,9:15:00,0.414165979,1.057782343,0.324498885,0.298630446,0.302213825,-0.793286229,-1.347208795,908.226461,6853710.004
15-05-20 9:30,15-05-20,9:30:00,0.288559695,0.490657618,0.020017882,0.0535034,0.056812868,-0.765404536,-1.345215222,994.9496753,6853797.354
15-05-20 9:45,15-05-20,9:45:00,0.270817309,0.626670493,0.949541018,0.986013424,0.988466957,-0.726758699,-1.342487881,1115.15368,6853916.854
15-05-20 10:00,15-05-20,10:00:00,0.585631635,1.50730715,1.361740622,1.224023213,1.225121803,-0.656417682,-1.337479099,1333.94237,6854136.317
15-05-20 10:15,15-05-20,10:15:00,0.622043328,1.134802431,1.048484347,0.956850627,0.959087392,-0.603416552,-1.333746176,1498.797078,6854299.877
15-05-20 10:30,15-05-20,10:30:00,0.777183501,1.257301908,0.67555421,0.631393192,0.634723021,-0.547158961,-1.329736507,1673.780682,6854475.563
15-05-20 10:45,15-05-20,10:45:00,0.644892409,0.863010879,0.37886994,0.455761387,0.45957195,-0.503666776,-1.326656504,1809.058766,6854610.515
15-05-20 11:00,15-05-20,11:00:00,0.792996796,1.138722708,1.253128239,1.34207999,1.342090081,-0.451193828,-1.32291659,1972.270617,6854774.381
15-05-20 11:15,15-05-20,11:15:00,1.007450231,1.314706271,1.091477018,0.974266793,0.9761601,-0.387436923,-1.318413336,2170.580087,6854971.694
15-05-20 11:30,15-05-20,11:30:00,1.026361851,1.302151099,1.000046311,0.920501099,0.922563971,-0.329372309,-1.31427021,2351.184253,6855153.227
15-05-20 11:45,15-05-20,11:45:00,1.165908018,1.150163915,0.716428881,1.055232649,1.056917762,-0.277565851,-1.310585413,2512.323052,6855314.679
15-05-20 12:00,15-05-20,12:00:00,1.297557542,1.252288198,0.865988336,0.925035026,0.927460264,-0.213998472,-1.306084435,2710.04302,6855511.892
15-05-20 12:15,15-05-20,12:15:00,1.351333871,1.302388298,1.73484766,1.51574309,1.515384497,-0.150993461,-1.301591823,2906.013799,6855708.738
15-05-20 12:30,15-05-20,12:30:00,1.521882637,1.492564592,1.293519812,1.387321527,1.387667329,-0.074552429,-1.296204912,3143.775974,6855944.768
15-05-20 12:45,15-05-20,12:45:00,1.586794662,1.362027535,1.650087294,1.514092765,1.514695999,-0.005632249,-1.29129827,3358.145292,6856159.756
15-05-20 13:00,15-05-20,13:00:00,1.648414956,1.284670819,0.551026871,0.639512027,0.642967242,0.054022826,-1.287067077,3543.696429,6856345.148
15-05-20 13:15,15-05-20,13:15:00,1.614929939,1.087608117,0.784106332,0.858200911,0.861670443,0.105616341,-1.283385762,3704.17289,6856506.447
15-05-20 13:30,15-05-20,13:30:00,1.62226894,1.061736052,1.05573615,1.142114604,1.145121945,0.163444699,-1.279296869,3884.042208,6856685.604
15-05-20 13:45,15-05-20,13:45:00,1.663242346,1.125944345,1.012514685,1.091527225,1.094620978,0.224377171,-1.274976974,4073.566559,6856874.883
15-05-20 14:00,15-05-20,14:00:00,1.952125045,1.299311506,1.566800589,1.657181851,1.658259007,0.293549437,-1.270082309,4288.719968,6857089.345
15-05-20 14:15,15-05-20,14:15:00,2.050020675,1.695521232,2.071675123,2.067942864,2.063858756,0.37996956,-1.263932934,4557.521104,6857358.783
15-05-20 14:30,15-05-20,14:30:00,2.036868215,1.656748864,0.712614591,0.783041813,0.78553476,0.458650511,-1.258344383,4802.250325,6857603.649
15-05-20 14:45,15-05-20,14:45:00,1.934158155,1.13362417,0.952509934,0.97882015,0.980585855,0.506910773,-1.254892977,4952.359037,6857754.874
15-05-20 15:00,15-05-20,15:00:00,1.986051907,1.013161707,0.496436328,0.625906123,0.629680336,0.561065257,-1.251062465,5120.801136,6857922.71
15-05-20 15:15,15-05-20,15:15:00,2.026843806,0.881034714,0.650541837,0.786923736,0.79024052,0.609705232,-1.247609587,5272.090909,6858074
15-05-20 15:30,15-05-20,15:30:00,2.122482042,1.067377316,1.025920781,1.047298963,1.0503177,0.665361973,-1.243642694,5445.205628,6858247.812
15-05-20 15:45,15-05-20,15:45:00,2.129963099,0.85332986,0.328786321,0.394479184,0.39793993,0.710136356,-1.240487225,5584.471861,6858386.07
15-05-20 16:00,15-05-20,16:00:00,2.116702335,0.80877463,0.366837603,0.411772754,0.415968112,0.754407,-1.237337432,5722.171266,6858524.08
15-05-20 16:15,15-05-20,16:15:00,2.048818766,0.632496473,0.273597181,0.305961035,0.310157604,0.788322076,-1.234929852,5827.660714,6858629.57
15-05-20 16:30,15-05-20,16:30:00,2.110166701,0.653203222,0.324722259,0.356369427,0.36046753,0.826427117,-1.232233132,5946.18263,6858747.728
15-05-20 16:45,15-05-20,16:45:00,1.978334037,0.512091427,0.055352401,0.067295747,0.071702698,0.85920789,-1.229892244,6048.143939,6858850.295
15-05-20 17:00,15-05-20,17:00:00,1.86693633,0.315577104,-0.242437549,-0.238934123,-0.237520751,0.882029752,-1.228276203,6119.129058,6858921.103
15-05-20 17:15,15-05-20,17:15:00,1.828836699,0.241705589,-0.21987775,-0.241078426,-0.239769252,0.900128336,-1.226992898,6175.42289,6858977.332
15-05-20 17:30,15-05-20,17:30:00,1.757427266,0.126951717,-0.49602682,-0.499020918,-0.500419689,0.911635866,-1.226175476,6211.215909,6859013.148
15-05-20 17:45,15-05-20,17:45:00,1.56560899,-0.084533207,-0.651263363,-0.662311513,-0.664214181,0.918578953,-1.225683857,6232.811688,6859034.688
15-05-20 18:00,15-05-20,18:00:00,1.251494213,-0.184838781,-0.701751754,-0.716013292,-0.71749519,0.921919496,-1.225445976,6243.20211,6859045.111
15-05-20 18:15,15-05-20,18:15:00,0.74833246,-0.30179225,-0.744398205,-0.763335505,-0.764318564,0.923368604,-1.225342934,6247.709416,6859049.626
15-05-20 18:30,15-05-20,18:30:00,0.549232459,-0.407654833,-0.76766806,-0.787505761,-0.788184652,0.923710461,-1.225318838,6248.772727,6859050.682
15-05-20 18:45,15-05-20,18:45:00,0.386389117,-0.508023886,-0.773529443,-0.787505761,-0.788184652,0.923710461,-1.225318838,6248.772727,6859050.682
15-05-20 19:00,15-05-20,19:00:00,0.272380012,-0.551735483,-0.773529443,-0.787505761,-0.788184652,0.923255347,0.13466662,6247.357143,6918639.214
15-05-20 19:15,15-05-20,19:15:00,0.17692323,-0.565718946,-0.773529443,-0.787505761,-0.788184652,0.923255347,0.13466662,6247.357143,6918639.214
15-05-20 19:30,15-05-20,19:30:00,0.155924515,-0.524449184,-0.773130254,-0.787505761,-0.788184652,0.923255347,0.13466662,6247.357143,6918639.214
15-05-20 19:45,15-05-20,19:45:00,-0.704683431,-0.76959153,-0.773210366,-0.787505761,-0.788184652,0.923255347,0.13466662,6247.357143,6918639.214
15-05-20 20:00,15-05-20,20:00:00,-1.004044091,-0.937929776,-0.773529443,-0.787505761,-0.788184652,0.923255347,0.13466662,6247.357143,6918639.214
15-05-20 20:15,15-05-20,20:15:00,-0.80459135,-0.904130607,-0.773529443,-0.787505761,-0.788184652,0.923255347,0.13466662,6247.357143,6918639.214
15-05-20 20:30,15-05-20,20:30:00,-1.100503301,-0.931509773,-0.773529443,-0.787505761,-0.788184652,0.923255347,0.13466662,6247.357143,6918639.214
15-05-20 20:45,15-05-20,20:45:00,-1.170680873,-0.93625605,-0.773529443,-0.787505761,-0.788184652,0.923255347,0.13466662,6247.357143,6918639.214
15-05-20 21:00,15-05-20,21:00:00,-1.135783057,-0.910598977,-0.773529443,-0.787505761,-0.788184652,0.923255347,0.13466662,6247.357143,6918639.214
15-05-20 21:15,15-05-20,21:15:00,-1.148874796,-0.912053005,-0.773529443,-0.787505761,-0.788184652,0.192877796,-1.225318838,3975.590909,6859050.682
15-05-20 21:30,15-05-20,21:30:00,-1.121739326,-0.902455093,-0.773529443,-0.787505761,-0.788184652,0.192877796,-1.225318838,3975.590909,6859050.682
15-05-20 21:45,15-05-20,21:45:00,-1.117590535,-0.890650994,-0.773529443,-0.787505761,-0.788184652,0.192877796,-1.225318838,3975.590909,6859050.682
15-05-20 22:00,15-05-20,22:00:00,-1.121577377,-0.89206951,-0.773529443,-0.787505761,-0.788184652,0.192877796,-1.225318838,3975.590909,6859050.682
15-05-20 22:15,15-05-20,22:15:00,-1.140897902,-0.904464967,-0.773529443,-0.787505761,-0.788184652,0.192877796,-1.225318838,3975.590909,6859050.682
15-05-20 22:30,15-05-20,22:30:00,-1.152775481,-0.897061398,-0.773529443,-0.787505761,-0.788184652,0.192877796,-1.225318838,3975.590909,6859050.682
15-05-20 22:45,15-05-20,22:45:00,-1.165461417,-0.87868452,-0.773529443,-0.787505761,-0.788184652,0.192877796,-1.225318838,3975.590909,6859050.682
15-05-20 23:00,15-05-20,23:00:00,-1.117806298,-0.865870407,-0.773529443,-0.787505761,-0.788184652,0.192877796,-1.225318838,3975.590909,6859050.682
16-05-20 2:00,16-05-20,2:00:00,-1.265310621,-0.954499324,-0.773529443,-0.787505761,-0.788184652,-1.085282918,0.201527235,0,6921568.75
16-05-20 2:15,16-05-20,2:15:00,-1.263645739,-0.966092929,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 2:30,16-05-20,2:30:00,-1.311051713,-0.990844103,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 2:45,16-05-20,2:45:00,-1.31481258,-0.988404866,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 3:00,16-05-20,3:00:00,-1.274964079,-0.955025263,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 3:15,16-05-20,3:15:00,-1.267400125,-0.951465908,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 3:30,16-05-20,3:30:00,-1.25219138,-0.933293683,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 3:45,16-05-20,3:45:00,-1.239209596,-0.921618977,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 4:00,16-05-20,4:00:00,-1.218332761,-0.898269851,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 4:15,16-05-20,4:15:00,-1.20731894,-0.905946613,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 4:30,16-05-20,4:30:00,-1.200091562,-0.904931025,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 4:45,16-05-20,4:45:00,-1.173023756,-0.899597009,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 5:00,16-05-20,5:00:00,-1.19856515,-0.908249649,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 5:15,16-05-20,5:15:00,-1.216283069,-0.924160314,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 5:30,16-05-20,5:30:00,-1.213531064,-0.902341902,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 5:45,16-05-20,5:45:00,-1.19131874,-0.918773209,-0.77306089,-0.787505761,-0.788184652,-1.085282918,-1.225318838,0,6859050.682
16-05-20 6:00,16-05-20,6:00:00,-1.201106522,-0.940500442,-0.753771151,-0.775075045,-0.775904379,-1.085259953,-1.225317207,0.071428571,6859050.753
16-05-20 6:15,16-05-20,6:15:00,-1.217841387,-0.927342762,-0.698285274,-0.705348888,-0.706912391,-1.083956983,-1.225224713,4.124188312,6859054.806
16-05-20 6:30,16-05-20,6:30:00,-1.184435823,-0.86933306,-0.61588562,-0.616809347,-0.618847019,-1.079957257,-1.224940775,16.56493507,6859067.247
16-05-20 6:45,16-05-20,6:45:00,-1.143465719,-0.794000325,-0.521153846,-0.514533588,-0.516541946,-1.072946841,-1.22444312,38.37012987,6859089.052
16-05-20 7:00,16-05-20,7:00:00,-1.060095614,-0.724121599,-0.426378616,-0.412151458,-0.412705731,-1.062565613,-1.22370617,70.6599026,6859121.342
16-05-20 7:15,16-05-20,7:15:00,-1.006901145,-0.638426774,-0.33380286,-0.311093866,-0.310149753,-1.048858716,-1.222732843,113.2938312,6859163.989
16-05-20 7:30,16-05-20,7:30:00,-0.92096276,-0.530269493,-0.219180865,-0.189145314,-0.187590898,-1.031565715,-1.221505535,167.0819805,6859217.764
16-05-20 7:45,16-05-20,7:45:00,-0.810861353,-0.358269218,0.00217101,0.040593228,0.04481524,-1.008718713,-1.219883665,238.1452922,6859288.827
16-05-20 8:00,16-05-20,8:00:00,-0.677176176,-0.141935894,0.175400028,0.227331683,0.232201143,-0.978399136,-1.217731322,332.4512987,6859383.133
16-05-20 8:15,16-05-20,8:15:00,-0.534073447,0.026192705,0.304652515,0.369070978,0.372884404,-0.942968147,-1.21521613,442.6558442,6859493.338
16-05-20 8:30,16-05-20,8:30:00,-0.337250174,0.298861016,0.587684221,0.647394686,0.650992378,-0.901425225,-1.212267062,571.8709416,6859622.553
16-05-20 8:45,16-05-20,8:45:00,-0.180046721,0.472137343,0.723097638,0.778481745,0.782033985,-0.851744021,-1.208740272,726.3993507,6859777.081
16-05-20 9:00,16-05-20,9:00:00,-0.115531266,0.458029262,0.694775802,0.761658602,0.765221556,-0.800289598,-1.205087599,886.4431818,6859937.125
16-05-20 9:15,16-05-20,9:15:00,-0.036277992,0.506383971,0.562344531,0.614924175,0.618574836,-0.753261048,-1.201749115,1032.720779,6860083.403
16-05-20 9:30,16-05-20,9:30:00,0.042729271,0.547028081,0.565222568,0.638820221,0.642433291,-0.706994499,-1.198464724,1176.628247,6860227.31
16-05-20 9:45,16-05-20,9:45:00,0.159191835,0.694522511,0.947591606,0.983575716,0.986782942,-0.656254843,-1.194862794,1334.448864,6860385.131
16-05-20 10:00,16-05-20,10:00:00,0.313760802,1.016464578,0.791139502,0.988762394,0.991836193,-0.594169453,-1.190455446,1527.559253,6860578.241
16-05-20 10:15,16-05-20,10:15:00,0.398946034,0.894867507,0.72197487,0.937853547,0.940938277,-0.542363256,-1.186777804,1688.69724,6860739.379
16-05-20 10:30,16-05-20,10:30:00,0.492631011,1.235541507,1.310041025,1.486109604,1.487790193,-0.475453247,-1.182027964,1896.814123,6860947.496
16-05-20 10:45,16-05-20,10:45:00,0.625615657,1.325859391,1.12246826,1.224783904,1.227130849,-0.405288812,-1.177047099,2115.053571,6861165.735
16-05-20 11:00,16-05-20,11:00:00,0.7249991,1.250202453,1.057973292,1.161577599,1.164248765,-0.342060159,-1.172558594,2311.719968,6861362.402
16-05-20 11:15,16-05-20,11:15:00,0.780627889,1.171955638,0.953262508,1.051717491,1.05473937,-0.279315585,-1.168104453,2506.880682,6861557.563
16-05-20 11:30,16-05-20,11:30:00,0.867148736,1.050243465,0.797435489,0.944962561,0.948161483,-0.220518023,-1.163930504,2689.76461,6861740.446
16-05-20 11:45,16-05-20,11:45:00,0.909265389,1.090089123,1.20927648,1.355279249,1.35746474,-0.160734556,-1.159686567,2875.715097,6861926.397
16-05-20 12:00,16-05-20,12:00:00,0.973840412,1.321136852,1.334134008,1.393183132,1.395280652,-0.089829779,-1.154653146,3096.257305,6862146.939
16-05-20 12:15,16-05-20,12:15:00,1.050284415,1.213756479,0.947054983,1.025230658,1.028268814,-0.022280158,-1.149857903,3306.363636,6862357.045
16-05-20 12:30,16-05-20,12:30:00,1.185993783,1.348256113,1.668795385,1.72574911,1.726206796,0.045969095,-1.145012994,3518.646104,6862569.328
16-05-20 12:45,16-05-20,12:45:00,1.275098587,1.635039029,1.8124506,1.909581393,1.906710396,0.131043449,-1.138973696,3783.261364,6862833.943
16-05-20 13:00,16-05-20,13:00:00,1.299848457,1.53035688,1.251866529,1.315895196,1.317887673,0.210329461,-1.133345302,4029.872565,6863080.554
16-05-20 13:15,16-05-20,13:15:00,1.392799794,1.469840434,1.5609429,1.781861907,1.781623208,0.286970127,-1.127904698,4268.255682,6863318.938
16-05-20 13:30,16-05-20,13:30:00,1.380618289,1.295063985,1.085356317,1.252275377,1.254587749,0.361551562,-1.122610276,4500.233766,6863550.916
16-05-20 13:45,16-05-20,13:45:00,1.31373181,1.109482999,0.825968134,0.919959234,0.923117408,0.421287012,-1.118369748,4686.034903,6863736.717
16-05-20 14:00,16-05-20,14:00:00,1.329051025,1.054537096,0.613587279,0.732508955,0.73601435,0.475103119,-1.114549425,4853.424513,6863904.106
16-05-20 14:15,16-05-20,14:15:00,1.479826119,1.149595904,1.123919299,1.276977842,1.279496628,0.531803349,-1.110524363,5029.784903,6864080.467
16-05-20 14:30,16-05-20,14:30:00,1.547337499,1.189514427,0.92819393,1.0137983,1.016973679,0.598134811,-1.105815596,5236.102273,6864286.784
16-05-20 14:45,16-05-20,14:45:00,1.575816148,1.026390866,0.86599413,0.976327556,0.979617189,0.655214477,-1.101763596,5413.642857,6864464.325
16-05-20 15:00,16-05-20,15:00:00,1.598901456,0.99353795,0.829896572,0.946349312,0.949710704,0.711148009,-1.09779296,5587.618507,6864638.3
16-05-20 15:15,16-05-20,15:15:00,1.622143254,0.998869187,0.562809087,0.647665324,0.651232034,0.76420394,-1.094026601,5752.643669,6864803.326
16-05-20 15:30,16-05-20,15:30:00,1.569911217,0.796436587,0.34066705,0.436459519,0.440139946,0.807073058,-1.090983388,5885.983766,6864936.666
16-05-20 15:45,16-05-20,15:45:00,1.510086392,0.542061844,0.058732836,0.14530846,0.150077132,0.841916106,-1.088509933,5994.359578,6865045.041
16-05-20 16:00,16-05-20,16:00:00,1.490301446,0.382687748,-0.048646759,0.028957155,0.033384909,0.870279269,-1.086496477,6082.580357,6865133.262
16-05-20 16:15,16-05-20,16:15:00,1.471834151,0.27573817,-0.162661788,-0.098491301,-0.096281442,0.894760399,-1.084758598,6158.726461,6865209.408
16-05-20 16:30,16-05-20,16:30:00,1.45781099,0.235678247,-0.214470622,-0.158939412,-0.157225794,0.916557822,-1.083211233,6226.525162,6865277.207
16-05-20 16:45,16-05-20,16:45:00,1.452577977,0.160520797,-0.295557243,-0.252188726,-0.250956311,0.935369869,-1.081875791,6285.038149,6865335.72
16-05-20 17:00,16-05-20,17:00:00,1.415193678,0.081526258,-0.347723039,-0.31209929,-0.311170849,0.952079887,-1.080689575,6337.012987,6865387.695
16-05-20 17:15,16-05-20,17:15:00,1.360256739,0.006232234,-0.426328839,-0.400092844,-0.400292674,0.966179005,-1.0796887,6380.866883,6865431.549
16-05-20 17:30,16-05-20,17:30:00,1.296170487,-0.080649837,-0.520142469,-0.503054913,-0.505061394,0.977184449,-1.078907442,6415.098214,6865465.78
16-05-20 17:45,16-05-20,17:45:00,1.229172366,-0.192507899,-0.612906271,-0.60579168,-0.607843166,0.984754884,-1.078370028,6438.645292,6865489.327
16-05-20 18:00,16-05-20,18:00:00,1.032916376,-0.326067461,-0.690073952,-0.692698952,-0.694382821,0.989201372,-1.078054377,6452.475649,6865503.158
16-05-20 18:15,16-05-20,18:15:00,0.829591062,-0.433857088,-0.745473246,-0.757059445,-0.758111834,0.991220676,-1.077911029,6458.756493,6865509.438
16-05-20 18:30,16-05-20,18:30:00,0.676413003,-0.512117189,-0.772385041,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 18:45,16-05-20,18:45:00,0.599957685,-0.54279768,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 19:00,16-05-20,19:00:00,0.499877186,-0.552208576,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 19:15,16-05-20,19:15:00,0.406050561,-0.565811641,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 19:30,16-05-20,19:30:00,0.302975637,-0.568422829,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 19:45,16-05-20,19:45:00,0.219237067,-0.584660768,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 20:00,16-05-20,20:00:00,0.135283931,-0.619055311,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 20:15,16-05-20,20:15:00,0.071578555,-0.650706185,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 20:30,16-05-20,20:30:00,0.013467029,-0.669839999,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 20:45,16-05-20,20:45:00,-0.032278504,-0.685387871,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 21:00,16-05-20,21:00:00,-0.113180837,-0.708180568,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 21:15,16-05-20,21:15:00,-0.217497085,-0.736147777,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 21:30,16-05-20,21:30:00,-0.30541319,-0.759161444,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 21:45,16-05-20,21:45:00,-0.348699083,-0.775557587,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
16-05-20 22:00,16-05-20,22:00:00,-0.367457857,-0.786675239,-0.773529443,-0.787505761,-0.788184652,0.991532784,-1.077888875,6459.727273,6865510.409
